"","Accession","Latitude","Longitude","offset_1","offset_2","offset_3","offset_4","offset_5","offset_6","offset_7","offset_8","offset_9","offset_10","offset_11","offset_12","offset_13","offset_14","offset_15","offset_16","offset_17","offset_18","offset_19","offset_20","offset_21"
"13","SEEDGWAS1015",17.167363,-99.537659,0.00478059836196475,0.003838090581862,0.00389213791253397,0.00366765771592489,0.000652600392505148,0.00942984387619236,0.00425744791761973,0.013174782085517,0.00175628103483997,0.00381301098317753,0.0022040114206081,0.0023125297690885,0.002907552106422,0.00179087841827748,0.00358469367153025,0.00346912304482721,0.00180166674282134,0.00362360978265207,0.00759972616126534,0.00152658024570714,0.00230577144340369
"14","SEEDGWAS1019",21.296297,-98.746577,0.00137312216515102,0.00050864983243395,0.00119545585331868,0.00215498926483502,0.00278818760114834,0.00132592954279395,0.00136563990547211,0.000729322271527166,0.000853799905307558,0.00120023293555391,0.00174845671110382,0.00324949095580994,0.00174114760624269,0.00143627761729026,0.000860134874354122,0.000610595488134875,0.00256323391480447,0.00076633213714887,0.00125067018103593,0.00177640386211138,0.00170003773006936
"15","SEEDGWAS1020",16.56666667,-92.81666667,0.00327663396442684,0.00323629217565333,0.00235075455238665,0.00319904355696499,0.00202264940453768,0.00320533716018712,0.00343408685085119,0.00222490247483685,0.0015269134716758,0.00231267769015478,0.00209534232273738,0.0103054665627557,0.00912643215191812,0.0120739855238325,0.0062587167540463,0.00125526492054393,0.00156561113144781,0.00193380357562223,0.0027270414071928,0.002650808687646,0.00364588651012152
"16","SEEDGWAS1022",16.71666667,-93,0.00327663396442684,0.00323629217565333,0.00235075455238665,0.00319904355696499,0.00202264940453768,0.00320533716018712,0.00343408685085119,0.00222490247483685,0.0015269134716758,0.00231267769015478,0.00209534232273738,0.0103054665627557,0.00912643215191812,0.0120739855238325,0.0062587167540463,0.00125526492054393,0.00156561113144781,0.00193380357562223,0.0027270414071928,0.002650808687646,0.00364588651012152
"17","SEEDGWAS1023",16.25,-93.26666667,0.00327663396442684,0.00323629217565333,0.00235075455238665,0.00319904355696499,0.00202264940453768,0.00320533716018712,0.00343408685085119,0.00222490247483685,0.0015269134716758,0.00231267769015478,0.00209534232273738,0.0103054665627557,0.00912643215191812,0.0120739855238325,0.0062587167540463,0.00125526492054393,0.00156561113144781,0.00193380357562223,0.0027270414071928,0.002650808687646,0.00364588651012152
"18","SEEDGWAS1024",16.2,-93.26666667,0.00327663396442684,0.00323629217565333,0.00235075455238665,0.00319904355696499,0.00202264940453768,0.00320533716018712,0.00343408685085119,0.00222490247483685,0.0015269134716758,0.00231267769015478,0.00209534232273738,0.0103054665627557,0.00912643215191812,0.0120739855238325,0.0062587167540463,0.00125526492054393,0.00156561113144781,0.00193380357562223,0.0027270414071928,0.002650808687646,0.00364588651012152
"19","SEEDGWAS1025",16.56666667,-92.81666667,0.00327663396442684,0.00323629217565333,0.00235075455238665,0.00319904355696499,0.00202264940453768,0.00320533716018712,0.00343408685085119,0.00222490247483685,0.0015269134716758,0.00231267769015478,0.00209534232273738,0.0103054665627557,0.00912643215191812,0.0120739855238325,0.0062587167540463,0.00125526492054393,0.00156561113144781,0.00193380357562223,0.0027270414071928,0.002650808687646,0.00364588651012152
"20","SEEDGWAS1027",-27.01666667,-59.85,0.00328520722155164,0.00436276717049871,0.00200521936211697,0.00322387166942896,0.00673282478707977,0.00323772834170044,0.00460074890055215,0.000968700342979101,0.00429750701143349,0.00341050446526687,0.00267782371570364,0.00452142420874378,0.00643052532882227,0.0039224933627389,0.00366000666307227,0.0111390291169927,0.00998043290610486,0.00349391009567343,0.00231261218813192,0.00153249518793621,0.00655669692157268
"21","SEEDGWAS1029",16.7,-93.71666667,0.00327663396442684,0.00323629217565333,0.00235075455238665,0.00319904355696499,0.00202264940453768,0.00320533716018712,0.00343408685085119,0.00222490247483685,0.0015269134716758,0.00231267769015478,0.00209534232273738,0.0103054665627557,0.00912643215191812,0.0120739855238325,0.0062587167540463,0.00125526492054393,0.00156561113144781,0.00193380357562223,0.0027270414071928,0.002650808687646,0.00364588651012152
"22","SEEDGWAS1030",21.06666667,-97.63333333,0.00137312216515102,0.00050864983243395,0.00119545585331868,0.00215498926483502,0.00278818760114834,0.00132592954279395,0.00136563990547211,0.000729322271527166,0.000853799905307558,0.00120023293555391,0.00174845671110382,0.00324949095580994,0.00174114760624269,0.00143627761729026,0.000860134874354122,0.000610595488134875,0.00256323391480447,0.00076633213714887,0.00125067018103593,0.00177640386211138,0.00170003773006936
"23","SEEDGWAS1031",16.7,-93.71666667,0.00327663396442684,0.00323629217565333,0.00235075455238665,0.00319904355696499,0.00202264940453768,0.00320533716018712,0.00343408685085119,0.00222490247483685,0.0015269134716758,0.00231267769015478,0.00209534232273738,0.0103054665627557,0.00912643215191812,0.0120739855238325,0.0062587167540463,0.00125526492054393,0.00156561113144781,0.00193380357562223,0.0027270414071928,0.002650808687646,0.00364588651012152
"24","SEEDGWAS1032",19.58333333,-88.05,0.00529311477584114,0.00681752355545011,0.00402633147853193,0.00330240538613839,0.0039025069855178,0.00212456246632206,0.00845793146864453,0.00355264619604811,0.00243739103187901,0.00630828317773531,0.0131107867476322,0.0100095682263378,0.00521456650050138,0.00651772657685477,0.004435063030175,0.00225679786604103,0.00690499920103237,0.00468513065181036,0.00349751496267768,0.00263978620351247,0.00495566586648291
"25","SEEDGWAS1033",18.317643,-101.728267,0.00253582705053315,0.00386226512551206,0.00538874567014172,0.002468971261044,0.00501674266574748,0.00246776273189576,0.00401625005237056,0.00466419350993297,0.0043121207462533,0.00127173960564354,0.00255763554855639,0.00479894314941077,0.00476883665729656,0.00508468643827428,0.0033575117720867,0.00285251674250129,0.00137743907976951,0.00465164977554802,0.00361847375905931,0.00173419890405666,0.00221315905129128
"26","SEEDGWAS1034",19.38333333,-96.96666667,0.000456642841454447,0.000750297946018152,0.000843686656330627,0.0035784070058694,0.00296199591572216,0.00164657528890309,0.00101850483331006,0.000782849088696334,0.000197807474020217,0.000709730406181078,0.00218813293693123,0.00169125542719018,0.00145531767912996,0.00157393001162988,0.000856373537095821,0.00120246007345378,0.00262544029123898,0.000650161642563104,0.000873107430664098,0.0028752679516071,0.0027708647711823
"27","SEEDGWAS1036",17.1,-93.21666667,0.0041780387696471,0.00367330398330511,0.0062914970550409,0.00693124055807357,0.00281213118742297,0.00772909599215924,0.00554343123406313,0.00453503614842072,0.00421394998590429,0.00462243687771021,0.00197659383943487,0.00601400387828121,0.00579908803572727,0.0113745462862618,0.00560846330382072,0.00906470221574924,0.00267723217459662,0.00364104752318897,0.0051398525180255,0.00547125941889337,0.00608506018883708
"28","SEEDGWAS1037",17.971798,-101.799996,0.00253582705053315,0.00386226512551206,0.00538874567014172,0.002468971261044,0.00501674266574748,0.00246776273189576,0.00401625005237056,0.00466419350993297,0.0043121207462533,0.00127173960564354,0.00255763554855639,0.00479894314941077,0.00476883665729656,0.00508468643827428,0.0033575117720867,0.00285251674250129,0.00137743907976951,0.00465164977554802,0.00361847375905931,0.00173419890405666,0.00221315905129128
"29","SEEDGWAS1039",-26.63,-54.13,0.0144618048417048,0.0305615931896737,0.00345204062940213,0.00497679714086297,0.00470883840754857,0.00620262837184815,0.00451922662060911,0.00618254853577936,0.00473182323197342,0.00831049645755112,0.00592357825292411,0.00778693022553163,0.00347602266543572,0.00372015582208431,0.00310127024509141,0.00445583012501797,0.00924647426603201,0.00749692027758176,0.00277510852211098,0.00332261010324966,0.0047197449878145
"30","SEEDGWAS104",19.744273,-89.82814,0.00538014475541062,0.0115660010540224,0.00570686473853139,0.00960164887471368,0.00552841186214222,0.00649412344594669,0.0131717252660236,0.00304468406383996,0.00330279274922335,0.0116347451903386,0.00639321857329146,0.00799090230413883,0.00670745260474349,0.0062400804637755,0.0061838475917238,0.00587159428672367,0.00618249074478865,0.00483007339352435,0.00737845070742317,0.00435406791979713,0.00932266001656249
"31","SEEDGWAS1040",-26.142484,-58.240208,0.0038529643317355,0.00300839983926663,0.00262605143148243,0.00311042717970045,0.00618012436833502,0.00458987260424944,0.00613743014617395,0.00205440678436336,0.00771816526143232,0.00581220925064911,0.00426218877902912,0.00685438423857167,0.00426375760015116,0.00354521795874653,0.00220442815221704,0.00280836705814402,0.00660850436598753,0.00236819229176225,0.00237358980404017,0.00178690445572179,0.00395283857660062
"32","SEEDGWAS1041",-25.3,-58.75,0.00444154852709233,0.00651309425513451,0.00360765828816308,0.00211896157847409,0.00370119990482895,0.00360222677380261,0.00614999291553123,0.00213988180246705,0.0077722049743997,0.00243368456078282,0.00415134694182291,0.00977918968519526,0.00443141975471217,0.00420554422587316,0.00227591882438321,0.009273909486135,0.00770160805678713,0.00429792713738787,0.00285013854250732,0.00192409500175102,0.00977940649480222
"33","SEEDGWAS1042",-24.164012,-61.333411,0.0024637905433482,0.018909647388271,0.0157322920354696,0.0196165286032165,0.0141716663600429,0.019391782074391,0.0135609492514598,0.00518324536132013,0.00999821306360769,0.0147226939151035,0.0132315424700254,0.019136252505116,0.00935925718120178,0.0215539325481203,0.0186777381398614,0.0135225302145311,0.00326306817950049,0.0176457030056392,0.00879076816722747,0.0174933239084188,0.00460343662758292
"34","SEEDGWAS1043",16.9,-92.08,0.00327663396442684,0.00323629217565333,0.00235075455238665,0.00319904355696499,0.00202264940453768,0.00320533716018712,0.00343408685085119,0.00222490247483685,0.0015269134716758,0.00231267769015478,0.00209534232273738,0.0103054665627557,0.00912643215191812,0.0120739855238325,0.0062587167540463,0.00125526492054393,0.00156561113144781,0.00193380357562223,0.0027270414071928,0.002650808687646,0.00364588651012152
"35","SEEDGWAS1044",16.9,-92.08,0.00327663396442684,0.00323629217565333,0.00235075455238665,0.00319904355696499,0.00202264940453768,0.00320533716018712,0.00343408685085119,0.00222490247483685,0.0015269134716758,0.00231267769015478,0.00209534232273738,0.0103054665627557,0.00912643215191812,0.0120739855238325,0.0062587167540463,0.00125526492054393,0.00156561113144781,0.00193380357562223,0.0027270414071928,0.002650808687646,0.00364588651012152
"36","SEEDGWAS1045",21.038899,-98.277964,0.00137312216515102,0.00050864983243395,0.00119545585331868,0.00215498926483502,0.00278818760114834,0.00132592954279395,0.00136563990547211,0.000729322271527166,0.000853799905307558,0.00120023293555391,0.00174845671110382,0.00324949095580994,0.00174114760624269,0.00143627761729026,0.000860134874354122,0.000610595488134875,0.00256323391480447,0.00076633213714887,0.00125067018103593,0.00177640386211138,0.00170003773006936
"37","SEEDGWAS1048",21.10534,-98.222282,0.00137312216515102,0.00050864983243395,0.00119545585331868,0.00215498926483502,0.00278818760114834,0.00132592954279395,0.00136563990547211,0.000729322271527166,0.000853799905307558,0.00120023293555391,0.00174845671110382,0.00324949095580994,0.00174114760624269,0.00143627761729026,0.000860134874354122,0.000610595488134875,0.00256323391480447,0.00076633213714887,0.00125067018103593,0.00177640386211138,0.00170003773006936
"38","SEEDGWAS1049",21.10534,-98.222282,0.00137312216515102,0.00050864983243395,0.00119545585331868,0.00215498926483502,0.00278818760114834,0.00132592954279395,0.00136563990547211,0.000729322271527166,0.000853799905307558,0.00120023293555391,0.00174845671110382,0.00324949095580994,0.00174114760624269,0.00143627761729026,0.000860134874354122,0.000610595488134875,0.00256323391480447,0.00076633213714887,0.00125067018103593,0.00177640386211138,0.00170003773006936
"39","SEEDGWAS105",20.601679,-90.102679,0.00538014475541062,0.0115660010540224,0.00570686473853139,0.00960164887471368,0.00552841186214222,0.00649412344594669,0.0131717252660236,0.00304468406383996,0.00330279274922335,0.0116347451903386,0.00639321857329146,0.00799090230413883,0.00670745260474349,0.0062400804637755,0.0061838475917238,0.00587159428672367,0.00618249074478865,0.00483007339352435,0.00737845070742317,0.00435406791979713,0.00932266001656249
"40","SEEDGWAS1050",21.029685,-98.296549,0.00137312216515102,0.00050864983243395,0.00119545585331868,0.00215498926483502,0.00278818760114834,0.00132592954279395,0.00136563990547211,0.000729322271527166,0.000853799905307558,0.00120023293555391,0.00174845671110382,0.00324949095580994,0.00174114760624269,0.00143627761729026,0.000860134874354122,0.000610595488134875,0.00256323391480447,0.00076633213714887,0.00125067018103593,0.00177640386211138,0.00170003773006936
"41","SEEDGWAS1051",21.029685,-98.296549,0.00137312216515102,0.00050864983243395,0.00119545585331868,0.00215498926483502,0.00278818760114834,0.00132592954279395,0.00136563990547211,0.000729322271527166,0.000853799905307558,0.00120023293555391,0.00174845671110382,0.00324949095580994,0.00174114760624269,0.00143627761729026,0.000860134874354122,0.000610595488134875,0.00256323391480447,0.00076633213714887,0.00125067018103593,0.00177640386211138,0.00170003773006936
"42","SEEDGWAS106",15.827325,-88.760766,0.00337413101923026,0.00291578158911172,0.00176099156806004,0.00347424965656458,0.00343426144533871,0.00180272541061589,0.00354326519710703,0.00248302563341856,0.00165997226386191,0.00282264257825119,0.0022763949126487,0.0092309562043397,0.00701922415404272,0.0135063038263331,0.00370070741096058,0.00228613363062673,0.00669119453538666,0.00517836445427162,0.00286268748783899,0.00144574922659712,0.00288666543495576
"43","SEEDGWAS107",16.681491,-90.193023,0.00337413101923026,0.00291578158911172,0.00176099156806004,0.00347424965656458,0.00343426144533871,0.00180272541061589,0.00354326519710703,0.00248302563341856,0.00165997226386191,0.00282264257825119,0.0022763949126487,0.0092309562043397,0.00701922415404272,0.0135063038263331,0.00370070741096058,0.00228613363062673,0.00669119453538666,0.00517836445427162,0.00286268748783899,0.00144574922659712,0.00288666543495576
"44","SEEDGWAS1085",20.55,-102.8,0.00215256876470079,0.00263213897904821,0.000619618137895458,0.0040780405636793,0.00241645447833263,0.000641806190592817,0.0015290157902943,0.00275878440072257,0.00428349568078618,0.00437258862088988,0.00228694630270748,0.00201949513675228,0.00251017884477855,0.00186382079126155,0.00151756321863455,0.0012109606591305,0.00102824550553088,0.00228492834814611,0.00159826111430895,0.00097094575671605,0.00658295195104447
"45","SEEDGWAS1087",22.031961,-100.21527,0.00417618040040121,0.00477954664543171,0.00258800642007189,0.00259795116973125,0.00353274060677485,0.00471657398879105,0.00233730552999995,0.00528253383135345,0.00161009575132815,0.00174450128827968,0.00349825694983196,0.00514916463439256,0.00210852331949425,0.00387983714019976,0.00410902298789088,0.00137009433440051,0.0100805161241483,0.00704611543910322,0.0031492120963553,0.00373424349714053,0.00470584209437742
"46","SEEDGWAS1088",22.05427,-99.816363,0.00417618040040121,0.00477954664543171,0.00258800642007189,0.00259795116973125,0.00353274060677485,0.00471657398879105,0.00233730552999995,0.00528253383135345,0.00161009575132815,0.00174450128827968,0.00349825694983196,0.00514916463439256,0.00210852331949425,0.00387983714019976,0.00410902298789088,0.00137009433440051,0.0100805161241483,0.00704611543910322,0.0031492120963553,0.00373424349714053,0.00470584209437742
"47","SEEDGWAS1091",25.552339,-100.9672228,0.00274575106744992,0.00387481324120349,0.00194113734972236,0.00397547388280243,0.00473997011569928,0.00462173477064526,0.00421387795822115,0.00200072498447064,0.00307722391258272,0.00201929190210277,0.0053746400930271,0.00494638361877887,0.00167172501094504,0.00779594057241637,0.00442094260065633,0.00628645942399697,0.00186915766539865,0.00966822384414005,0.00750987172080432,0.00456216806919241,0.00541818682416497
"48","SEEDGWAS1095",18.75,-99.45,0.00478059836196475,0.003838090581862,0.00389213791253397,0.00366765771592489,0.000652600392505148,0.00942984387619236,0.00425744791761973,0.013174782085517,0.00175628103483997,0.00381301098317753,0.0022040114206081,0.0023125297690885,0.002907552106422,0.00179087841827748,0.00358469367153025,0.00346912304482721,0.00180166674282134,0.00362360978265207,0.00759972616126534,0.00152658024570714,0.00230577144340369
"49","SEEDGWAS1096",18.68,-99.3,0.00478059836196475,0.003838090581862,0.00389213791253397,0.00366765771592489,0.000652600392505148,0.00942984387619236,0.00425744791761973,0.013174782085517,0.00175628103483997,0.00381301098317753,0.0022040114206081,0.0023125297690885,0.002907552106422,0.00179087841827748,0.00358469367153025,0.00346912304482721,0.00180166674282134,0.00362360978265207,0.00759972616126534,0.00152658024570714,0.00230577144340369
"50","SEEDGWAS1097",27.15888889,-105.2977778,0.00770062065162826,0.00264814345415061,0.00225329602260777,0.00724698254844768,0.00379591370858893,0.00103270051661081,0.00474956606403873,0.002639299949782,0.00203212080533075,0.00157097757120954,0.00261800327662927,0.00251567157680313,0.00323340464492297,0.00230385606439717,0.00316930938503469,0.00247145051253134,0.00199285713467169,0.00501511310025322,0.00247738545306317,0.00233552762287633,0.00123250733609377
"51","SEEDGWAS1100",9.954306,-83.99449,0.001687129450078,0.000846013778678993,0.00138139398533613,0.00126410961196438,0.00178197515209209,0.00170655699056123,0.00164134838992461,0.00121573784916804,0.00153586879992915,0.00225771639061657,0.000878164235531485,0.001981958172109,0.00109425837507867,0.00116238159861564,0.0015633672735982,0.000938400800546362,0.000944578523049359,0.000860630314735687,0.00114780774542871,0.00219788363577185,0.00138432321717177
"52","SEEDGWAS1101",9.358024,-83.665901,0.0011780432686949,0.00146639069968809,0.000705958453891396,0.000698604972158475,0.0009310627303779,0.000969071319705288,0.0028444727724779,0.00123346864897248,0.00102424667110885,0.00113468210861902,0.00109260948365236,0.00214696179435307,0.000925548902293764,0.00111368920871338,0.00130490227620611,0.000728268303933715,0.00108641962090325,0.0010592486998826,0.0010613722339759,0.000876871331914801,0.000929824062611969
"53","SEEDGWAS1102",8.820336,-82.907759,0.0011780432686949,0.00146639069968809,0.000705958453891396,0.000698604972158475,0.0009310627303779,0.000969071319705288,0.0028444727724779,0.00123346864897248,0.00102424667110885,0.00113468210861902,0.00109260948365236,0.00214696179435307,0.000925548902293764,0.00111368920871338,0.00130490227620611,0.000728268303933715,0.00108641962090325,0.0010592486998826,0.0010613722339759,0.000876871331914801,0.000929824062611969
"54","SEEDGWAS1103",9.21809,-83.402533,0.0011780432686949,0.00146639069968809,0.000705958453891396,0.000698604972158475,0.0009310627303779,0.000969071319705288,0.0028444727724779,0.00123346864897248,0.00102424667110885,0.00113468210861902,0.00109260948365236,0.00214696179435307,0.000925548902293764,0.00111368920871338,0.00130490227620611,0.000728268303933715,0.00108641962090325,0.0010592486998826,0.0010613722339759,0.000876871331914801,0.000929824062611969
"55","SEEDGWAS1104",8.884242,-82.776594,0.0011780432686949,0.00146639069968809,0.000705958453891396,0.000698604972158475,0.0009310627303779,0.000969071319705288,0.0028444727724779,0.00123346864897248,0.00102424667110885,0.00113468210861902,0.00109260948365236,0.00214696179435307,0.000925548902293764,0.00111368920871338,0.00130490227620611,0.000728268303933715,0.00108641962090325,0.0010592486998826,0.0010613722339759,0.000876871331914801,0.000929824062611969
"56","SEEDGWAS1105",14.100414,-87.105301,0.00222570696831385,0.00256391368091226,0.00126150006039552,0.00172128724591456,0.00249349554763019,0.00175995662960377,0.00241264983253854,0.00127622109209769,0.0017776210688215,0.00253654338884339,0.00139227671987497,0.00373342704644466,0.00198740411092323,0.00852655169624869,0.00220905072845825,0.000877066351108954,0.0051605698402682,0.00196910384336704,0.00106545661235007,0.00241048010337973,0.00188239388872844
"57","SEEDGWAS1106",15.344145,-90.859965,0.00337413101923026,0.00291578158911172,0.00176099156806004,0.00347424965656458,0.00343426144533871,0.00180272541061589,0.00354326519710703,0.00248302563341856,0.00165997226386191,0.00282264257825119,0.0022763949126487,0.0092309562043397,0.00701922415404272,0.0135063038263331,0.00370070741096058,0.00228613363062673,0.00669119453538666,0.00517836445427162,0.00286268748783899,0.00144574922659712,0.00288666543495576
"58","SEEDGWAS1107",16.233634,-97.28339,0.00174858053528391,0.00127379598098965,0.00216784121056607,0.00227941420297124,0.00177879133546358,0.00635409356078703,0.00166545875044672,0.00886384286715185,0.000902233664784023,0.00215649862139163,0.00180001794083122,0.00185885768784387,0.00156671697397931,0.00184498764179484,0.00273576773917376,0.000868991822572319,0.0028261622305178,0.00203742392309635,0.00335614822150897,0.0018344693799616,0.000861385802423245
"59","SEEDGWAS1108",16.35071,-97.096379,0.00174858053528391,0.00127379598098965,0.00216784121056607,0.00227941420297124,0.00177879133546358,0.00635409356078703,0.00166545875044672,0.00886384286715185,0.000902233664784023,0.00215649862139163,0.00180001794083122,0.00185885768784387,0.00156671697397931,0.00184498764179484,0.00273576773917376,0.000868991822572319,0.0028261622305178,0.00203742392309635,0.00335614822150897,0.0018344693799616,0.000861385802423245
"60","SEEDGWAS1109",16.233634,-97.28339,0.00174858053528391,0.00127379598098965,0.00216784121056607,0.00227941420297124,0.00177879133546358,0.00635409356078703,0.00166545875044672,0.00886384286715185,0.000902233664784023,0.00215649862139163,0.00180001794083122,0.00185885768784387,0.00156671697397931,0.00184498764179484,0.00273576773917376,0.000868991822572319,0.0028261622305178,0.00203742392309635,0.00335614822150897,0.0018344693799616,0.000861385802423245
"61","SEEDGWAS1110",21.696608,-104.088629,0.00123521306784293,0.00138225774645673,0.00193615913361105,0.00467990585402567,0.00173770086023981,0.00172274997354391,0.00189856920591846,0.00172548129719274,0.00157276980196089,0.00179408377097522,0.00193645117206338,0.0015320530710493,0.00157377490365261,0.00364102595931314,0.00229418362618763,0.00114045885992221,0.00134407532144208,0.0015495396720474,0.00100196116332908,0.00353564355905646,0.00150196815581056
"62","SEEDGWAS1111",14.616667,-91.4,0.00817285104557938,0.00320986225041478,0.00501942831062084,0.00573666144474752,0.00462828500355132,0.00615955258899104,0.00742631645117265,0.0029402953380958,0.0022846942359162,0.00705226287557473,0.0028545667756243,0.018382769699328,0.0125431993073881,0.016761622714132,0.00713787571728281,0.00626031405772075,0.00338457676304532,0.00436821112703303,0.00626035965723279,0.00619715164156943,0.00762705329615518
"63","SEEDGWAS1114",9.157008,-71.058506,0.00156608495174439,0.00126846037387094,0.00101736627832596,0.00092013558231165,0.000614249353095225,0.0016731675595347,0.00141067212308236,0.000731884312643379,0.000968918519965551,0.00151889437183577,0.000960558284189827,0.000801603946932428,0.000542698114617444,0.00128222155693398,0.000972828935289325,0.000863919656083135,0.0011097700695183,0.00173154144703531,0.000805345381614953,0.00121418556250978,0.000478908669865685
"64","SEEDGWAS1115",7.917181,-72.008076,0.00123105291565136,0.00145995599321811,0.00139897053465875,0.00186602315960735,0.000927808723737787,0.00166537919305295,0.00265698069189316,0.00131761451452286,0.000839868622310552,0.00277201226778175,0.00138938684533981,0.00086750615684712,0.00149160741574068,0.000680052614512396,0.00113930960184885,0.0010052417963177,0.00195357899559137,0.00115593733220389,0.000826052124930217,0.000879397039863938,0.000897457050139
