# REMINDER: You agreed to access this file under the terms of use described at http://hdl.handle.net/11529/10548142.,,,,,,,
# NOTICE: If you did not access this file from Dataverse at (http://hdl.handle.net/11529/10548142) you are not authorized to use or re-distribute any of the file contents. Please go to the site to access license terms and agree for access rights.,,,,,,,
,SampleID,value,phenotype,tester,year,locale,trialElv
231,SEEDGWAS1078,351.7129,Plant height,242913,2011B,Guadalupe-Victoria,96.8
232,SEEDGWAS1078,270.6574,Plant height,242913,2011B,Agua Fria,120.4
233,SEEDGWAS1081,290.2889,Plant height,242913,2012B,Guadalupe-Victoria,96.8
234,SEEDGWAS1081,307.3718,Plant height,242913,2011B,Agua Fria,120.4
235,SEEDGWAS1081,276.8007,Plant height,242913,2012A,Agua Fria,120.4
236,SEEDGWAS1081,356.2466,Plant height,242913,2011B,Guadalupe-Victoria,96.8
237,SEEDGWAS1082,244.1961,Plant height,242914,2011B,Agua Fria,120.4
238,SEEDGWAS1082,271.1357,Plant height,242914,2012A,Agua Fria,120.4
239,SEEDGWAS1082,227.0069,Plant height,242914,2011B ,Torreon,22.1
240,SEEDGWAS1082,252.9716,Plant height,242914,2011B,Celaya,63.3
241,SEEDGWAS1083,250.8871,Plant height,242916,2012A,Agua Fria,120.4
242,SEEDGWAS1083,270.8015,Plant height,242916,2011B,Agua Fria,120.4
243,SEEDGWAS1084,255.702,Plant height,242914,2011B,Agua Fria,120.4
244,SEEDGWAS1084,262.6586,Plant height,242914,2012A,Agua Fria,120.4
245,SEEDGWAS1085,193.9986,Plant height,242916,2012B,Torreon,22.1
246,SEEDGWAS1085,233.7408,Plant height,242916,2012A,Agua Fria,120.4
247,SEEDGWAS1085,241.0451,Plant height,242916,2011B,Celaya,63.3
248,SEEDGWAS1085,278.8667,Plant height,242916,2012B,Numaran,98.5
249,SEEDGWAS1085,250.9715,Plant height,242916,2012B,Cortazar,63.4
250,SEEDGWAS1085,220.6558,Plant height,242916,2011B ,Torreon,22.1
251,SEEDGWAS1085,269.4939,Plant height,242916,2012B,Celaya,63.3
252,SEEDGWAS1086,199.8987,Plant height,242916,2011B ,Torreon,22.1
253,SEEDGWAS1086,237.2738,Plant height,242916,2012B,Celaya,63.3
254,SEEDGWAS1086,234.4801,Plant height,242916,2011B,Celaya,63.3
255,SEEDGWAS1086,255.1076,Plant height,242916,2012B,Cortazar,63.4
256,SEEDGWAS1086,280.7428,Plant height,242916,2012B,Numaran,98.5
257,SEEDGWAS1086,319.719,Plant height,242916,2011B,Guadalupe-Victoria,96.8
258,SEEDGWAS1087,305.5648,Plant height,242913,2012B,Celaya,63.3
259,SEEDGWAS1087,257.7428,Plant height,242913,2012A,Agua Fria,120.4
260,SEEDGWAS1087,264.8759,Plant height,242913,2011B,Celaya,63.3
261,SEEDGWAS1087,246.8361,Plant height,242913,2011B ,Torreon,22.1
262,SEEDGWAS1087,296.1203,Plant height,242913,2012B,Cortazar,63.4
263,SEEDGWAS1088,220.6564,Plant height,242916,2011B ,Torreon,22.1
264,SEEDGWAS1088,252.9097,Plant height,242916,2012B,Cortazar,63.4
265,SEEDGWAS1088,271.4833,Plant height,242916,2012B,Numaran,98.5
266,SEEDGWAS1088,192.9724,Plant height,242916,2012B,Torreon,22.1
267,SEEDGWAS1088,270.6253,Plant height,242916,2012B,Celaya,63.3
268,SEEDGWAS1088,211.8956,Plant height,242916,2012A,Agua Fria,120.4
269,SEEDGWAS1088,229.6493,Plant height,242916,2011B,Celaya,63.3
270,SEEDGWAS1089,231.3882,Plant height,242914,2011B ,Torreon,22.1
271,SEEDGWAS1089,274.7174,Plant height,242914,2012B,Celaya,63.3
272,SEEDGWAS1089,287.1652,Plant height,242914,2012B,Numaran,98.5
273,SEEDGWAS1089,282.0089,Plant height,242914,2012B,Cortazar,63.4
274,SEEDGWAS1089,247.8733,Plant height,242914,2011B,Celaya,63.3
275,SEEDGWAS1089,251.4648,Plant height,242914,2011B,Tarimbaro,73.3
276,SEEDGWAS1090,232.4575,Plant height,242913,2011B ,Torreon,22.1
277,SEEDGWAS1090,260.0298,Plant height,242913,2011B,Celaya,63.3
278,SEEDGWAS1090,290.5923,Plant height,242913,2012B,Cortazar,63.4
279,SEEDGWAS1090,291.5753,Plant height,242913,2012B,Celaya,63.3
280,SEEDGWAS1090,274.8342,Plant height,242913,2011B,Tarimbaro,73.3
281,SEEDGWAS1091,143.605,Plant height,242916,2012B,Torreon,22.1
282,SEEDGWAS1091,286.8965,Plant height,242916,2012B,Numaran,98.5
283,SEEDGWAS1091,228.4634,Plant height,242916,2012A,Agua Fria,120.4
284,SEEDGWAS1091,206.1862,Plant height,242916,2011B ,Torreon,22.1
285,SEEDGWAS1091,251.3616,Plant height,242916,2011B,Celaya,63.3
286,SEEDGWAS1091,258.7195,Plant height,242916,2012B,Cortazar,63.4
287,SEEDGWAS1091,270.3938,Plant height,242916,2012B,Celaya,63.3
288,SEEDGWAS1092,216.5519,Plant height,242916,2011B ,Torreon,22.1
289,SEEDGWAS1092,225.6384,Plant height,242916,2011B,Tarimbaro,73.3
290,SEEDGWAS1092,239.9952,Plant height,242916,2011B,Celaya,63.3
291,SEEDGWAS1092,181.6359,Plant height,242916,2012B,Torreon,22.1
292,SEEDGWAS1092,251.3184,Plant height,242916,2012B,Numaran,98.5
293,SEEDGWAS1092,242.6929,Plant height,242916,2012B,Cortazar,63.4
294,SEEDGWAS1092,236.3189,Plant height,242916,2012B,Celaya,63.3
295,SEEDGWAS1094,231.9144,Plant height,242913,2011B ,Torreon,22.1
296,SEEDGWAS1094,228.8388,Plant height,242913,2012A,Agua Fria,120.4
297,SEEDGWAS1094,167.0741,Plant height,242913,2012B,Torreon,22.1
298,SEEDGWAS1094,255.9289,Plant height,242913,2011B,Celaya,63.3
299,SEEDGWAS1094,284.0242,Plant height,242913,2012B,Cortazar,63.4
300,SEEDGWAS1094,283.9612,Plant height,242913,2012B,Celaya,63.3
301,SEEDGWAS1096,284.3439,Plant height,242916,2012B,Cortazar,63.4
302,SEEDGWAS1096,281.0297,Plant height,242916,2012B,Celaya,63.3
303,SEEDGWAS1096,240.4747,Plant height,242916,2011B,Celaya,63.3
304,SEEDGWAS1096,235.9737,Plant height,242916,2011B,Tarimbaro,73.3
305,SEEDGWAS1096,283.9351,Plant height,242916,2012B,Numaran,98.5
306,SEEDGWAS1096,224.2133,Plant height,242916,2011B ,Torreon,22.1
307,SEEDGWAS1097,277.041,Plant height,242914,2012B,Cortazar,63.4
308,SEEDGWAS1097,253.4202,Plant height,242914,2012B,Celaya,63.3
309,SEEDGWAS1097,251.6029,Plant height,242914,2011B,Celaya,63.3
310,SEEDGWAS1097,205.8853,Plant height,242914,2011B ,Torreon,22.1
311,SEEDGWAS1097,186.3907,Plant height,242914,2012B,Torreon,22.1
312,SEEDGWAS1097,234.777,Plant height,242914,2011B,Tarimbaro,73.3
313,SEEDGWAS1097,262.4789,Plant height,242914,2012B,Numaran,98.5
314,SEEDGWAS1098,238.7227,Plant height,242916,2011B,Celaya,63.3
315,SEEDGWAS1098,230.3043,Plant height,242916,2012B,Celaya,63.3
316,SEEDGWAS1098,174.8531,Plant height,242916,2012B,Torreon,22.1
317,SEEDGWAS1098,259.8402,Plant height,242916,2012B,Numaran,98.5
318,SEEDGWAS1098,240.1391,Plant height,242916,2012B,Cortazar,63.4
319,SEEDGWAS1098,189.6037,Plant height,242916,2012A,Agua Fria,120.4
320,SEEDGWAS1098,212.2575,Plant height,242916,2011B ,Torreon,22.1
321,SEEDGWAS1099,224.2567,Plant height,242916,2011B ,Torreon,22.1
322,SEEDGWAS1099,242.6122,Plant height,242916,2011B,Celaya,63.3
323,SEEDGWAS1099,239.4377,Plant height,242916,2011B,Tarimbaro,73.3
324,SEEDGWAS1099,269.4965,Plant height,242916,2012B,Cortazar,63.4
325,SEEDGWAS1099,267.4819,Plant height,242916,2012B,Celaya,63.3
326,SEEDGWAS1099,202.5275,Plant height,242916,2012B,Torreon,22.1
327,SEEDGWAS1099,276.1365,Plant height,242916,2012B,Numaran,98.5
328,SEEDGWAS1100,210.4644,Plant height,242919,2012B,Torreon,22.1
329,SEEDGWAS1100,231.3287,Plant height,242919,2011B ,Torreon,22.1
330,SEEDGWAS1100,244.5878,Plant height,242919,2012A,Agua Fria,120.4
331,SEEDGWAS1100,269.3177,Plant height,242919,2011B,Celaya,63.3
332,SEEDGWAS1100,291.7556,Plant height,242919,2012B,Celaya,63.3
333,SEEDGWAS1100,289.3628,Plant height,242919,2012B,Cortazar,63.4
334,SEEDGWAS1101,262.2971,Plant height,242913,2011B,Celaya,63.3
335,SEEDGWAS1101,282.1638,Plant height,242913,2012B,Cortazar,63.4
